place_name,latitude,longitude
Majidpur Shamirpet,17.62804356,78.56908768
Kolthur X Road Twd Turkapally,17.64625087,78.57896089
Muraharipally-Medchal,17.66380016,78.58795535
Turkapally-Shameerpet,17.67208252,78.59320066
Turkapally-Shameerpet,17.67228825,78.59304584
Kolthur X Road Twd Shamirpet,17.64607579,78.57917413
Kesavaram-Shamirpet,17.63352414,78.65234889
Kesavaram-Shamirpet,17.63342964,78.65230597
Dongala Mysamma Temple,17.5730168,78.56628209
Bitsphilani X Road,17.56120546,78.5741061
Anthai Pally,17.55711902,78.57650667
Dharmavaram-Keesara,17.5474088,78.6113539
Thimmaipally,17.54641909,78.61591369
Narsampally,17.55507062,78.62257361
Narsampally,17.55491718,78.62286329
Anthai Pally,17.55706275,78.57649728
Bitsphilani X Road,17.56114153,78.57404709
Sv Nagar,17.4810929,78.5918298
Pg Collegebolarum,17.521,78.521
Sadhana Mandhir,17.52238513,78.52175467
Collector Office,17.56329222,78.5832417
Upparpally,17.57664925,78.58799458
Upparpally,17.57644718,78.58795166
Collector Office,17.56329957,78.58312905
Sadhana Mandhir,17.52231869,78.52205488
Pg Collegebolarum,17.521,78.521
Subash Nagar Auto Stand,17.51488855,78.45568255
Subhash Nagar Jeedimetla,17.51340499,78.46056011
Risala Bazar,17.52705848,78.52284908
Bowrampet,17.56228364,78.40115726
Shambhupur,17.563,78.374
Hmt Hills Colony,17.50286923,78.3919841
Hmt Hills Colony,17.5054064,78.3958733
Pragathi Nagar,17.52085466,78.39629173
Aleap X Roads,17.532,78.394
Sai Nagar,17.52967,78.3943
Sai Nagar,17.5294959,78.3944571
Aleap X Roads,17.53169532,78.39412988
Hmt Hills Colony,17.50525808,78.39601546
New Lb Nagar Jeedimetla,17.514068,78.441878
Roda Mestry Nagar,17.518303,78.435909
Usha Mallapudi Hospital (Umcc Hospital),17.52244688,78.42915416
Usha Mallapudi Hospital (Umcc Hospital),17.52254911,78.42930971
New Lb Nagar Jeedimetla,17.514099,78.442001
Maithrivanam,17.43617645,78.44438106
Ramakrishna Nagar,17.49299642,78.45938932
Dilkushnagar,17.49025514,78.45871461
Gajularamaram Bus Stop,17.524668,78.423433
Devender Nagar Colony Jeedimetla,17.5281595,78.41482581
Kaisar Nagar,17.53439922,78.40403481
Srinivas Nagar-Jeedimetla,17.51608436,78.43850702
Hal Colony,17.52079551,78.43163319
Mahadevpur Colony,17.519,78.414
Sikh Basthi,17.51304946,78.41286242
Ntr Nagar,17.50824575,78.41001391
Yellamma Banda,17.50706392,78.40776086
Bhagyanagar-Kukatpally,17.5029711,78.40800762
Vivekananda Nagar Clny,17.49649406,78.40639293
Roda Mestry Nagar,17.518065,78.435954
Kphb Lodha Apartment,17.47302948,78.39347139
Pvr Mall Bus Stop,17.429381,78.450406
Suraram Rajiv Gruha Kalpa,17.55,78.439
Dommari Pochampally,17.58779906,78.41321111
Dundigal X Roads,17.59611625,78.40336706
Gagillapur,17.60639042,78.39169141
Gagilla Puram Church,17.613,78.389
Prakruthi Nivas Annaram,17.628,78.384
Annaram-Dundigal,17.63588348,78.38271439
Annaram-Manakondur,17.6358643,78.38287264
Prakruthi Nivas Annaram,17.62807422,78.38434794
Gagilla Puram Church,17.61396055,78.38921607
Gagillapur,17.60629367,78.39186743
Dundigal X Roads,17.59618749,78.4034284
Dommari Pochampally,17.58789783,78.41326911
Ambedkar Nagar-Nagaram,17.48004462,78.61992359
Ghatkesar,17.44347735,78.67188167
Outer Ring Road Junction Twd Nagaram,17.44326592,78.67183104
Ambedkar Nagar-Nagaram,17.47984507,78.61997187
Bokkoniguda,17.44239464,78.69698616
Nfc Nagar,17.44123538,78.70005996
Nfc Nagar,17.452401,78.706753
Vivekananda Nagar,17.45408067,78.39747459
Allapur Borabanda,17.456,78.409
Quthubullapur,17.50744759,78.45872819
Mile Stone,17.41107895,78.33108461
Kakatiya Colony-Chengicherla,17.43954395,78.60815135
Gajula Ramaram,17.51091,78.4474
Hal Colony,17.52058996,78.43179883
Srinivas Nagar-Jeedimetla,17.5162058,78.43855266
Sri Ram Nagar-Jeedimetla,17.51293178,78.4319973
Sriniwasa Colony Hyd Bus Stop,17.5112781,78.42424301
Jagadgiri Gutta,17.50131989,78.42929363
Cheeryal X Road,17.507,78.628
Kundanpally X Roads,17.51125892,78.63770127
Kundanpally,17.499,78.638
Godumakunta,17.49000016,78.64709839
Uk College,17.48432213,78.65052223
Rampally Dayara,17.50077121,78.65891755
Keesara Daira,17.50697693,78.66122961
Keesara Village,17.5250353,78.66726458
Keesara X Roads,17.53919426,78.67256999
Keesaragutta,17.53126594,78.68875972
Keesara X Roads,17.539,78.673
Keesara Village,17.52448283,78.667624
Keesara Daira,17.50665462,78.6613369
Rampally Dayara,17.50057175,78.65885317
Uk College,17.48455749,78.6503613
Godumakunta,17.49001806,78.64706619
Kundanpally,17.49906239,78.63776565
Kundanpally X Roads,17.51108242,78.63784611
Srl Colony,17.51348428,78.64377379
Mile Stone,17.51677113,78.64885122
Keesara Police Station,17.523,78.659
Bogaram,17.50674415,78.68698552
Mile Stone,17.61005426,78.4126532
Nagulur,17.62255007,78.42627881
Mile Stone,17.6100287,78.41273903
Mile Stone,17.59524632,78.40143099
Saregudam,17.58631803,78.40839922
Double Bedroom,17.5784,78.4309
Subash Nagar Auto Stand,17.51489367,78.45565438
Fathe Nagar,17.45893574,78.44992787
Sanath Nagar Bus Station,17.45517854,78.45009092
Balkampet,17.4475686,78.44939811
Sbi-Bank,17.44262237,78.44858274
Yashodha Hospital-Somajiguda,17.42467226,78.45747159
Villameeri College,17.42259829,78.46249626
Raj Bhavan,17.42024363,78.46229284
Govt School Bahadurpally,17.56,78.441
Indiramma Colony Bahadurpalle,17.569,78.443
Afa Building Twd Shopping Complex,17.64782537,78.3949398
Air Force Academy Shopping Mall,17.652053,78.39603424
Bollaram X Road,17.53582118,78.35405733
Bolaram Village Bus Stop,17.55326004,78.35032937
Bollaram Busstand,17.55723248,78.3484247
Bollaram Bazar,17.54924597,78.34902685
Bollaram X Road,17.53595386,78.35416227
Gaddapotharam,17.60169051,78.37147276
Darga,17.6362624,78.33921308
Vailal-Jinnaram,17.621,78.352
Chowdariguda,17.25105433,78.33859959
Laxmipathigudem-Jinnaram,17.61951312,78.33188117
Nalthur,17.59878816,78.32589079
Kodakanchi X Road-Jinnaram,17.61822222,78.32072318
Jinnaram-Medak,17.63278791,78.33023161
Ootla Village,17.63201712,78.3082809
Mile Stone,17.63502147,78.30046994
Solakpalle-Jinnaram,17.64008058,78.28195721
Rallakatva,17.63053078,78.28029692
Shivanagar-Jinnaram,17.6119154,78.2735002
Shivanagar-Jinnaram,17.61204834,78.27385962
Rallakatva,17.63031862,78.2802406
Solakpalle-Jinnaram,17.63989143,78.28179359
Jinnaram-Medak,17.632,78.332
Kodakanchi X Road-Jinnaram,17.61809947,78.32074195
Nalthur,17.59874214,78.32594979
Laxmipathigudem-Jinnaram,17.61953357,78.33183825
Vavilala,17.62181942,78.35332325
Gaddapotharam,17.60174836,78.37152586
Ameenpur Malakpet Bus Stop,17.55462469,78.34861513
Santhosh Theatre,17.55145106,78.35076492
Shapur Nagar X Roads,17.51143285,78.44813347
Sri Krishna Nagar Colony,17.542,78.421
Suraram Village,17.54799701,78.42705131
Vishwa Karma Colony,17.55,78.423
Bahadur Pally Double Bed Room,17.55661075,78.44089352
Ootla X Road,17.63135471,78.3197176
Jinnaram-Medak,17.63286204,78.33004117
Ootla X Road,17.63059724,78.32005798
Quthubullapur X Road,17.50765223,78.45984936
Kardanur,17.515,78.231
Ghanpur X Road,17.51139704,78.22103083
Nandigam Patancheru,17.50462644,78.20053071
Rami Reddy College,17.49718225,78.190687
Bhanoor,17.49,78.179
Lahari Resorts Patancheru,17.494,78.186
Bdl Factory,17.47075795,78.1627357
Bdl Factory,17.47085224,78.16262841
Bhanoor,17.48984795,78.17833543
Lahari Resorts Patancheru,17.494335,78.18579197
Rami Reddy College,17.49746614,78.1908828
Nandigam Patancheru,17.50462486,78.20040733
Kardanur,17.51479391,78.2304132
Pati X Roads,17.5242373,78.24789584
Yellamma Temple-Patancheru,17.52604559,78.25077921
Sangareddy X Roads,17.48019817,78.13570976
Tower,17.48973858,78.13372224
Odf Eddimailaram,17.505,78.147
Kendriya Vidyalaya,17.493,78.143
Tower,17.4897492,78.13375758
Narsapur Bs,17.74025997,78.28190256
Chakirimetlu,17.75179295,78.33048105
Chinna Gottimukkala,17.75861844,78.35354805
Chennapur-Shivampet,17.75729015,78.37085366
Pedda Gottimukkala,17.755,78.381
Gomaram-Shivampet,17.749,78.395
Lachireddyguda,17.73165726,78.39345932
Nawabpet-Shivampet,17.72282259,78.39374363
Antharam X Road-Jinnaram,17.69934013,78.39328096
Gummadidala,17.68342663,78.36929798
Gummadidala Toll,17.673161,78.37148398
Bonthapally Kaman,17.66191853,78.37337493
Domadugu,17.65470657,78.37327302
Domadugu,17.65920571,78.37356378
Bonthapally Kaman,17.66240919,78.37301016
Gummadidalla,17.68329885,78.36951256
Mambapur-Jinnaram,17.69567195,78.35551682
Nallavelly Gate-Narsapur,17.70306728,78.34381677
Mile Stone,17.72218386,78.35810779
Kothapally,17.78379906,78.33391722
Mile Stone,17.72213787,78.35790395
Mambapur-Jinnaram,17.68926878,78.35350958
Jagadgiri Gutta,17.5012828,78.42924267
Kamaan Hyd Bus Stop,17.49494096,78.43211532
Ranga Reddy Nagar Bus Stop,17.49423523,78.43379471
Chenna Reddy Nagar Industrial Area,17.4904568,78.44197176
Resala Bazar Water Tank,17.52708018,78.52288261
Kowkoor,17.52570669,78.53317692
Edunagulapally,17.46272378,78.23821306
Venkata Sai Nagar,17.42618085,78.59627455
Bangaru Maisamma Temple,17.42075803,78.58543038
Km Stone Twd Hema Nagar,17.41949123,78.57425094
Indra Nagar-Boduppal,17.42168477,78.58238775
Km Stone Twd Boduppal,17.41951938,78.57426706
Bangaru Maisamma Temple,17.42074427,78.58537674
Venkata Sai Nagar,17.42612199,78.59615117
Thumukunta,17.5645755,78.55171434
Pothaipally,17.56737206,78.53940502
Devar Yamjal,17.56749891,78.52327822
Devar Yamjal,17.56373739,78.52173463
Mallareddy Nagar,17.52899907,78.53304148
Samala Convention,17.53313284,78.53605628
Mile Stone,17.53562651,78.53674024
Mile Stone,17.53661626,78.53738934
Rajeev Gruha Kalpa Kowkoor,17.53718084,78.53734306
Rajeev Gruha Kalpa Kowkoor,17.537849,78.53651777
Ntpc Annojiguda,17.43584634,78.66130739
Nfc X Roads,17.45494037,78.70080829
Ankushapur X Roads,17.45829752,78.72091411
Aushapur Gatkesar,17.46175705,78.73556432
Ms-Capol Twd Bibinagar,17.46379326,78.74312282
Capol,17.468,78.751
Kondamadugu X Road,17.46873765,78.76124717
Ms-Kondamadugu Twd Kondamadugu,17.47870916,78.76643389
Kondamadugu,17.48882467,78.76792528
Mahadevpur Village,17.48867894,78.75432104
Mile Stone,17.49301786,78.76827429
Ms1-Nagineni Palle Twd Mailaram,17.50285087,78.76660019
Ms2-Nagineni Palle Twd Mailaram,17.51785309,78.76716614
Nageneni-Palli,17.52610444,78.77364099
Ms-Mallaram Tanda Twd Medipalle,17.53573135,78.78604084
Mailaram-Bommalaramaram,17.54533732,78.79795791
Medi Palle-Bhongir,17.53645771,78.82394852
Ms-Fakeerguda-Gts Twd Tajpur,17.5343031,78.82153971
Fakeerguda,17.53098922,78.81648402
Ms-Fakeerguda-Gts Twd Medipalle,17.53415459,78.82142455
Medi Palle-Bhongir,17.53629648,78.82399413
Mailaram-Bommalaramaram,17.54529894,78.79787743
Ms-Mallaram Tanda Twd Kondamadugu,17.53585922,78.78622055
Nageneni-Palli,17.52602385,78.77365574
Ms1-Nagineni Palle Twd Ghatkesar,17.51793366,78.76717016
Ms2-Nagineni Palle Twd Ghatkesar,17.50299668,78.76673698
Kondamadugu,17.4888042,78.76795202
Ms-Kondamadugu Twd Mettu,17.47874306,78.76649022
Kondamadugu,17.46850099,78.76120627
Capol,17.46758966,78.75087307
Ms-Capol Twd Secunderabad,17.46385467,78.74345541
Aushapur Gatkesar,17.46129097,78.7357226
Spr Hills,17.459,78.725
Ankushapur X Roads,17.458,78.721
Nfc X Roads,17.45460582,78.7025544
Ntpc Annojiguda,17.43632614,78.66288587
Kakatiya Colony-Chengicherla,17.4550742,78.61233293
Akshaya Solar,17.45495828,78.61228332
Bokkoniguda,17.44245603,78.69694857
Nfc Nagar,17.44128471,78.70000563
Thokatta,17.46072295,78.47558857
Basuregadi,17.58991675,78.45081702
Gnanapur,17.601657,78.45258
Gowdavelly X Road,17.60937679,78.45727444
Railapur-Medchal,17.63111743,78.4443073
Govt Polytechnic College-Medchal,17.63263454,78.45177189
Girmapur-Medchal,17.63383602,78.45570535
Mile Stone,17.46425132,78.6373081
Kareem Guda,17.4772497,78.65382085
Military Hospital,17.47436293,78.51716688
Officers Mess,17.47461572,78.51957545
Rk Puram,17.47643697,78.52598957
Military Hospital,17.47419297,78.51720562
Srinivas Nagar-Kompally,17.54165777,78.486076
Officers Mess,17.474533,78.51991
Shamirpet,17.59530897,78.56929824
Shamirpet Corner1,17.5957794,78.57474849
Shamirpet Village,17.59367138,78.57480882
Babaguda X Roads,17.5901533,78.5742188
Babaguda,17.59460716,78.60083699
Bommarasipet X Road,17.59511082,78.60524921
Bomraspet Corner1,17.60013088,78.6072126
Bommarasipet,17.59967835,78.60917866
Bomraspet Corner2,17.59755248,78.61128017
Ponnal-Shamirpet,17.6029419,78.63123715
Adraspalle,17.61992087,78.66017012
Uddamarri,17.61754981,78.67780029
Uddamarri,17.61753894,78.67782242
Adraspalle,17.61976109,78.66003065
Ponnal-Shamirpet,17.60287799,78.63123714
Bommarasipet,17.59964384,78.60915184
Bommarasipet X Road,17.59508781,78.60525726
Babaguda,17.59457646,78.60083833
Babaguda X Roads,17.59043719,78.57433952
Shamirpet Village,17.59366626,78.57464791
Thirumalgiri,17.471081,78.509802
Vbr Gardens,17.51147636,78.50236371
Ambedkar Nagar-Old Alwal,17.51505229,78.50149331
Surya Nagar X Road,17.51724883,78.50150406
Mile Stone,17.51886335,78.50151214
St Michael School,17.5202133,78.50152418
Mile Stone,17.52817103,78.50359619
Gopal Nagar-Bollaram,17.52606224,78.50604504
Ice Factory,17.53277042,78.50464787
Ice Factory,17.53269147,78.50463219
Gopalnagar X Road,17.52143527,78.51093471
Mile Stone,17.52815312,78.50355126
Aliabad Shamirpet,17.62556613,78.59480778
Kolthur-Shamirpet,17.656117,78.638911
Kolthur-Shamirpet,17.65978953,78.64154891
Potharam,17.663,78.669
Anantharam-Shamirpet,17.68208244,78.66498471
Anantharam-Shamirpet,17.68362862,78.66376162
Narayanpur Turkapally,17.68572143,78.68116379
Narayanpur Turkapally,17.68895658,78.68182899
Kothial,17.68998257,78.70200724
Alinagar-Mulugu,17.70764577,78.70240689
Bhavanandapuram,17.7277333,78.71735215
Markook Village,17.753512,78.71838
Bhavanandapuram,17.72718121,78.72161683
Panduranga Ashramam,17.71608771,78.72334962
Bhavanandapuram X Roads,17.71948201,78.71298149
Alinagar-Mulugu,17.70765215,78.70245382
Kothial,17.68997746,78.70198309
Narayanpur Turkapally,17.68897192,78.68174851
Anantharam-Shamirpet,17.68209778,78.66515235
Potharam,17.663,78.669
Citizen Colony Twd Panchasheela Enclave,17.51295992,78.49484816
Panchasheela Enclave,17.51435972,78.48795086
Select Talkies-Machabolarum,17.51122318,78.51085963
Macha Bollaram,17.51613678,78.51316096
M.G. Nagar,17.51822653,78.510466
Gopalnagar X Road,17.522,78.511
Sanjeeva Gardens,17.53100619,78.51261785
Bollaram X Road,17.53332658,78.51256885
Railway Colony Road,17.53708814,78.51327661
Sharan Nagar,17.54238473,78.51359681
Sharan Nagar,17.543,78.51
Railway Colony Road,17.53704594,78.51332183
Bollaram X Road,17.53329941,78.51256616
Sanjeeva Gardens,17.53095599,78.51265602
Select Talkies-Machabolarum,17.51115083,78.51088913
Padmarao Nagar,17.42559991,78.50691274
Bolakpur,17.42177274,78.49692017
Kalpana,17.42330698,78.49456251
Kavadiguda,17.42492954,78.48873145
Adavi Masjid,17.70402001,78.67804035
Banda Narsampalle,17.71047427,78.6667067
Banda Narsampalle,17.71003735,78.66552114
Anantharam-Shamirpet,17.68352634,78.66381526
Panduranga Ashramam,17.71413651,78.72318694
Bhavanandapuram,17.72725403,78.72165304
Lakshmi Kala Mandir,17.49551715,78.51067986
Venkatapur X Roads,17.49644103,78.50700527
Mes Colony,17.49725652,78.50505799
West Venkatapuram,17.49921267,78.49947229
Vaishnavi Mata Temple Alwal,17.49886348,78.50770064
Bhatia Bakery,17.49982086,78.50995906
Alwal Satya,17.49928717,78.51331952
Prakash Nagar Begumpet,17.444065,78.47026
Punjagutta,17.42703143,78.45276766
Sangeeth-Isckon,17.44084648,78.50620196
Lb Nagar,17.34488565,78.54946331
Manda Mallama X Road,17.33735449,78.52266233
Rgi Airport,17.23814621,78.43058109
Manda Mallama X Road,17.33767327,78.52254331
Sikh Village,17.45659328,78.49012613
Giri Nagar,17.4889142,78.44493259
Chenna Reddy Nagar Industrial Area,17.49037942,78.44182458
Ranga Reddy Nagar Bus Stop,17.4939954,78.43381718
Kamaan Hyd Bus Stop,17.49513857,78.43197081
Papireddy Nagar Jagathgiriguitta,17.49767336,78.43184981
Sanjay Puri Colony,17.49980807,78.42974693
Papireddy Nagar Jagathgiriguitta,17.49768103,78.43198925
Giri Nagar,17.48905682,78.44503619
Sikh Village,17.45642217,78.49023979
Somaiah Nagar- Jagadgirigutta,17.50373211,78.42995077
Magdum Nagar Jagathgirigutta,17.50600234,78.42802394
Magdum Nagar Jagathgirigutta,17.50832721,78.42907302
Ntr Nagar Kphb,17.50974015,78.42735205
Ntr Nagar Kphb,17.50976189,78.42732992
Magdum Nagar Jagathgirigutta,17.50833456,78.42918232
Magdum Nagar Jagathgirigutta,17.50598956,78.42818856
Somaiah Nagar- Jagadgirigutta,17.50354729,78.42998799
Macha Bollaram,17.515961,78.513169
Chandranagar-Old Alwal,17.51538414,78.50916311
Surya Nagar,17.51477626,78.50697845
Surya Nagar,17.51486298,78.50699991
Surya Nagar X Road,17.51714966,78.50151613
Vbr Gardens,17.51147505,78.50238551
Ambedkar Nagar-Old Alwal,17.5150497,78.50144908
Yathrinivas,17.44332065,78.47987465
Nmdc,17.39873207,78.4493522
Mehdipatnam,17.39848156,78.44418526
Paryatak Bhavan,17.4338592,78.45550552
Yathrinivas,17.44357938,78.47991228
Chandranagar-Old Alwal,17.51539884,78.50912824
M.G. Nagar,17.51826498,78.51039821
Mogulla Ramakrishna Garden,17.52338313,78.50922879
Mogulla Ramakrishna Garden,17.52336266,78.50915638
Vikrampuri,17.449,78.4966
Ankireddy Pally X Road,17.54791517,78.68553579
Ankireddy Pally Keesara,17.56204102,78.68398882
Devs College,17.57643532,78.67440194
Ankireddy Pally Keesara,17.56203158,78.68402567
Ankireddy Pally X Road,17.54782822,78.68573159
Km Stone Twd Kushaiguda,17.51661527,78.64907385
Srl Colony,17.51319524,78.64378453
Gar Kokapet,17.4085097,78.33052866
Gar Kokapet,17.40704559,78.32993388
Power Welfare Society,17.42025387,78.33636045
Tps Colony,17.48143891,78.62490043
Kalpana,17.42337859,78.49451961
Chandupatla Guda,17.43861768,78.70683253
Marripallygudam,17.43002139,78.70712623
Edulabad,17.42545663,78.7099573
Edulabad,17.41895124,78.70843381
Edulabad,17.42542432,78.70999586
Marripallygudam,17.42997725,78.70711148
Chandupatla Guda,17.43865735,78.70678559
Edulabad,17.41894772,78.70849416
Hpcl-Ghatkesar,17.45714084,78.71535122
Ms1-Vbit Twd Jamilapet,17.47066548,78.7255463
Jiyapally,17.48086201,78.7269719
Rayarao Pet,17.48908049,78.7232396
Jameelapet,17.49414057,78.72528343
Jiyapally,17.48107437,78.72700676
Ms2-Vbit Twd Aushapur,17.4708154,78.72562412
Thumkunta,17.56696419,78.5540995
Mandaipalle,17.58024998,78.55824373
Janapriya Arcade Kowkoor,17.526,78.537
Mb Darga,17.52888334,78.54287982
Samala Laxmi Nagar,17.53039938,78.54085609
Mb Darga,17.52891787,78.54287048
Kowkoor X Road,17.527,78.542
Janapriya Arcade Kowkoor,17.52588442,78.53721499
Shakti Sai Nagar,17.44593867,78.58233511
Ranigunj Bus Depot,17.43305176,78.4885302
Diamond Point,17.46230824,78.49106491
Hitech City,17.45195686,78.3805257
Medchal X Road,17.628041,78.56943101
Turkapally,17.67226397,78.59289232
Jyothishmathi College,17.68720358,78.59781952
Vantimamidi,17.70421936,78.61011884
Tunki Bollaram,17.72828235,78.58903258
Narsapur-Mulugu(Mdk),17.72901048,78.56507241
Kokkonda,17.72188489,78.54487134
Kothur-Mulugu (Mdk),17.71604429,78.52316294
Kothur-Mulugu (Mdk),17.71612607,78.52317903
Kokkonda,17.7218159,78.54487133
Narsapur-Mulugu(Mdk),17.72906668,78.56507242
Tunki Bollaram,17.72830535,78.58903795
Vantimamidi-Mulugu,17.70424965,78.61033536
Jyothishmathi College,17.68720613,78.59798044
Muraharipally-Medchal,17.66380847,78.58806968
Majidpur Shamirpet,17.62779816,78.56955439
Lakshmakkapally-Mulugu(Mdk),17.71043593,78.61599416
Forest Research Center-Mulugu(Mdk),17.71838721,78.62444045
Mulugu-Medak,17.73529683,78.63698378
Wargal X Roads,17.75923406,78.65541726
Wargal,17.77496585,78.61878634
Wargal,17.77358128,78.61741843
Wargal Temple,17.76974006,78.62155437
Wargal X Roads,17.75923929,78.6555514
Bc Welfare School-Wargal,17.75298079,78.65442216
Mulugu-Medak,17.73709216,78.63833696
Forest Research Center-Mulugu(Mdk),17.71826968,78.62467479
Botanical Garden,17.45588197,78.36377263
Botanical Garden,17.45559796,78.36422324
Dlf,17.44803145,78.35588693
Hanuman Temple-Yapral,17.51321826,78.54011714
Kendriya Vidyalaya Bollaram,17.50725841,78.53084348
Sitaphalmandi,17.42770352,78.5174109
Shopping Complex,17.48904723,78.54042292
Nirmal Nagar,17.49045425,78.53620246
Ammuguda,17.49709519,78.53194717
Nirmal Nagar,17.49048496,78.53623063
Shopping Complex,17.48905875,78.54050338
Venkatadri Township,17.41346166,78.64082336
Pratap Singaram,17.40990166,78.64928305
Korremula,17.40410216,78.66642791
Pratap Singaram,17.40987351,78.64923746
Venkatadri Township,17.41341816,78.64080203
Panchasheela Enclave,17.5144793,78.48795891
Citizen Colony Twd Old Alwal,17.51306991,78.4948575
Ion Exchange,17.52669825,78.24915209
Mile Stone,16.53656912,78.20541602
Family Quarters,17.41102264,78.33123742
Bachupally,17.53445576,78.35755024
Calvary Temple,17.48720784,78.36842359
Bjr Nagar,17.50942489,78.57599169
Cherlapally,17.47204193,78.59005451
Jbs,17.44669051,78.49834173
Mile Stone,17.49612058,78.42859626
Asbestos Colony,17.49380802,78.42524885
Bhel Depot,17.519284,78.29078
Siddhi Vinayak Nagar,17.45921303,78.38463351
Mile Stone,17.5268615,78.29850913
Mile Stone,17.53949941,78.28538454
Moulali X Roads,17.46141414,78.55838567
Zts-Moulali,17.45588197,78.55551034
Moulali X Roads,17.46141504,78.55834679
Bharath Nagar Moula Ali,17.46843956,78.55272353
Rtc Colony Moula Ali,17.46236301,78.55136365
East Anandbagh,17.45778047,78.54398757
Uttam Nagar,17.45993745,78.53173256
Mallikarjuna Nagar Malkajgiri,17.44887355,78.52696896
Jyothi Nagar Twd Tukaram Gate,17.44398956,78.52524262
Tukaram Gate Railway Gate,17.44119962,78.5224092
Shenoy Nursing Home,17.44703894,78.50864947
Shenoy Nursing Home,17.44706452,78.50851
Tukaram Gate Railway Gate,17.44116892,78.5223904
Jyothi Nagar Twd Anadbagh,17.44421398,78.52495195
Mallikarjun Nagar Twd Ananadbagh,17.44852048,78.5272184
Uttam Nagar,17.45991695,78.53178084
East Anandbagh,17.45784177,78.54395535
Rtc Colony Moula Ali,17.46232209,78.55132609
Bharath Nagar Moula Ali,17.46847668,78.55269134
Ghanpur Village,17.4997,78.2202
Kondakal,17.48715669,78.21763516
Kondakal,17.47599217,78.21751693
Kondakal,17.46141249,78.19926605
Mokila Tanda Twd Shankerpally,17.44436239,78.190974
Shankarpally Registration Office Twd Shankarpally,17.45392,78.13762
Bhanoor X Road,17.45326827,78.1446345
Mokila Tanda Twd Patancheru,17.4444801,78.19090962
Kondakal,17.46142401,78.19924325
Rangapuram-Bommalaramaram,17.564,78.71
Ramlingam Palle-Bommalaramaram,17.57808481,78.69801343
Errakunta-Bommalaramaram,17.58697769,78.7026912
Jalalpur-Bommalaramaram,17.59635634,78.71682643
Yuva Defence Academy Twd Veerareddypally,17.59101234,78.72223377
Yavapur Thanda-Bommalaramaram,17.5845075,78.7287569
Khajipet-Bommalaramaram,17.57909734,78.73573065
Cheekatimamidi-Bommalaramaram,17.59697978,78.74888957
Rama Swamy Thanda,17.61038145,78.76058131
Madhapur- M Turkapalle,17.63016524,78.77482384
Kokia Tanda,17.63963325,78.78647804
Jagya Naik Tanda,17.64294338,78.79649341
Malka Puram-M Turkapalle,17.64753781,78.80539298
Ms-Malkapuram Twd Turkapally,17.6521398,78.81702304
M Turkapally,17.65366824,78.82549345
K.M.Stone Twd Veerareddypally,17.668,78.818
Vasalamarri,17.67507898,78.81339267
Thirumalapur-M Turkapalle,17.69079902,78.81431133
Veerareddypalle-M Turkapalle,17.71092652,78.81637394
Veerareddypalle-M Turkapalle,17.71371665,78.82906079
Veerareddypalle-M Turkapalle,17.7139466,78.82903934
Veerareddypalle-M Turkapalle,17.71097762,78.81644368
Thirumalapur-M Turkapalle,17.69091401,78.81439984
Vasalamarri,17.67520293,78.8133055
Ms-Vasalamarri Twd Thurkapally,17.66801646,78.81808519
M Turkapally,17.65452702,78.82563829
M Turkapally,17.65338709,78.82559538
Ms-Turkapally Twd Keesara,17.652,78.817
Malka Puram-M Turkapalle,17.64729372,78.80529642
Kokia Tanda,17.63948246,78.78651023
Madhapur- M Turkapalle,17.62999397,78.77497673
Rama Swamy Thanda,17.61025369,78.7606135
Cheekatimamidi-Bommalaramaram,17.59683149,78.74890029
Khajipet-Bommalaramaram,17.57969558,78.73592375
Yavapur Thanda-Bommalaramaram,17.58439527,78.7286818
Jalalpur-Bommalaramaram,17.59625875,78.71690148
Errakunta-Bommalaramaram,17.58634364,78.70269656
Rangapuram-Bommalaramaram,17.563,78.71
M.R.O Office Police Station Twd Ecil,17.52292133,78.65895912
Nagarjuna Colony-Kushaiguda,17.48,78.582
Maisammaguda,17.56233316,78.45395923
Dulapally,17.54665821,78.46688345
Mile Stone,17.39762668,78.35009861
My Home Avtar,17.39888104,78.35541452
Sr Nagar,17.440269,78.442599
Rajpushpa,17.3959,78.3545
Smr Vinay Iconia,17.46783,78.33467
Chirec School,17.46322014,78.34756136
Erragadda,17.45909819,78.43235136
Nrr Puram,17.45061611,78.4053192
Ag Colony,17.44818168,78.42921832
Janmabhumi Colony,17.4156,78.3661
Edunagulapally,17.46255491,78.23856711
Park View Appartment,17.41460182,78.48583728
Ntr Stadium,17.41132452,78.48473808
Bolakpur,17.4217631,78.49694298
Lalaguda Market,17.43917555,78.52902085
Lalaguda Market,17.43909113,78.52900207
Kusaiguda Bus Depot,17.46829634,78.56563566
Ravirala Milstone Twd Kongara,17.20737737,78.53421092
Kongara Milstone Twd Ravirala,17.20722877,78.53422165
Sanat Nagar Ps,17.4564,78.4426
Erragadda,17.45611228,78.43418538
Suchitra X Road,17.49930797,78.47625911
Bank Colony X Rd Suchitra,17.50107815,78.47250804
Godavari Homes Suchitra,17.50325375,78.469107
Chermas Suchitra,17.50506611,78.46755266
Jairamnagar,17.50761667,78.46235994
Ayodhya Nagar,17.51003623,78.45781088
Ayodhya Nagar,17.51042504,78.4574461
Jairamnagar,17.50777501,78.46244574
